STATION_NAT_ABBR_TX;PARAM_SHORT_NAME_TX;MEAS_CAT_NR;SINCE_DT;TILL_DT;OWNER_ORG_NAME_TX
BAN;ta1towmx;1;01.01.2022 00:00;01.08.2022 00:00;MeteoSchweiz
BAN;ta1towmx;1;01.02.2024 00:00;01.07.2024 00:00;MeteoSchweiz
BAN;ta1towmn;1;01.02.2024 00:00;01.07.2024 00:00;MeteoSchweiz
BAN;ta1towy0;1;01.01.2012 00:00;01.01.2012 00:00;MeteoSchweiz
BAN;ta1towyx;1;01.01.2012 00:00;01.01.2012 00:00;MeteoSchweiz
BAN;ta1towhn;1;01.01.2022 00:00;;MeteoSchweiz
UEB;fk1towh0;1;01.01.2022 00:00;;MeteoSchweiz
UEB;dk1towh0;1;01.01.2022 00:00;;MeteoSchweiz
UEB;fk1towd0;1;01.01.2006 00:00;30.04.2012 00:00;MeteoSchweiz
UEB;ta1towmn;1;01.08.2023 00:00;01.09.2023 00:00;MeteoSchweiz
UEB;ta1towmn;1;01.11.2023 00:00;01.08.2024 00:00;MeteoSchweiz
UEB;ta1towyx;1;01.01.2012 00:00;01.01.2012 00:00;MeteoSchweiz
UEB;uretowh0;1;01.01.2022 00:00;;MeteoSchweiz
UEB;tdetowh0;1;01.01.2022 00:00;;MeteoSchweiz
PSI;fk1towd0;1;01.01.2006 00:00;27.07.2011 14:19;Paul Scherrer Institut
PSI;fu3towz0;1;01.01.2022 00:00;;MeteoSchweiz
PSI;fk1towm1;1;01.11.2007 00:00;01.12.2007 00:00;Paul Scherrer Institut
PSI;fk1towm1;1;01.08.2009 00:00;01.08.2009 00:00;Paul Scherrer Institut
PSI;uretows0;1;01.01.2022 00:00;;MeteoSchweiz
PSI;ta1towd0;1;28.02.2024 00:00;18.12.2024 00:00;MeteoSchweiz
PSI;ta1towdn;1;28.07.2011 00:00;30.04.2012 00:00;MeteoSchweiz
PSI;ta1towm0;1;01.01.2022 00:00;01.10.2023 00:00;MeteoSchweiz
PSI;ta1towm0;1;01.03.2024 00:00;01.09.2024 00:00;MeteoSchweiz
PSI;ta1towmn;1;01.08.2023 00:00;01.10.2023 00:00;MeteoSchweiz
PSI;ta1towy0;1;01.01.2022 00:00;01.01.2022 00:00;MeteoSchweiz
