station_abbr;station_name;station_canton;station_wigos_id;station_type_de;station_type_fr;station_type_it;station_type_en;station_dataowner;station_data_since;station_height_masl;station_height_barometer_masl;station_coordinates_lv95_east;station_coordinates_lv95_north;station_coordinates_wgs84_lat;station_coordinates_wgs84_lon;station_exposition_de;station_exposition_fr;station_exposition_it;station_exposition_en;station_url_de;station_url_fr;station_url_it;station_url_en
AIE;Affoltern i. E.;BE;0-756-0-AIE;Niederschlags-Klimastationen - Homogene Messwerte;Stations climatologiques pluviométriques - Valeurs de mesure homogènes;Stazioni climatologiche pluviometriche - Valori di misura omogenei;Climate precipitation stations - Homogeneous measurements;MeteoSchweiz;01.06.1864;755.0;;2622940.0;1212500.0;47.063125;7.740614;Osthang;Versant est;Versante orientale;eastern oriented slope;https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-klima&station=AIE;https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-klima&station=AIE;https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-klima&station=AIE;https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-klima&station=AIE
