parameter_shortname;parameter_description_de;parameter_description_fr;parameter_description_it;parameter_description_en;parameter_group_de;parameter_group_fr;parameter_group_it;parameter_group_en;parameter_granularity;parameter_decimals;parameter_datatype;parameter_unit
rre250c0;"Niederschlag; Jahressumme Hydrologisches Jahr (1.10 bis 30.9)";"Précipitation; valeur réduite; somme réduite à l'année hydrologique (1.10. à 30.9.)";"Precipitazione; valore ridotto, totale ridotto all' anno idrologico (dal 1.10. al 30.9.)";"Precipitation; reduced value; total reduced to hydrological year (1.10. to 30.9.)";Niederschlag;précipitations;precipitazioni;precipitation;Y;0;Integer;mm
