station_abbr;station_name;station_canton;station_wigos_id;station_type_de;station_type_fr;station_type_it;station_type_en;station_dataowner;station_data_since;station_height_masl;station_height_barometer_masl;station_coordinates_lv95_east;station_coordinates_lv95_north;station_coordinates_wgs84_lat;station_coordinates_wgs84_lon;station_exposition_de;station_exposition_fr;station_exposition_it;station_exposition_en;station_url_de;station_url_fr;station_url_it;station_url_en
PAY;Payerne;VD;0-20000-0-06610;Radiosondierungen;Radiosondages;Radiosondaggi;Radio soundings;MeteoSchweiz;01.08.1964;490.0;490.0;2562131.0;1184612.0;46.811581;6.942469;Anhöhe (30 - 100 m über Talsohle);Butte (30-100 m au-dessus du fond de vallée);Collina (30 - 100 m sopra il fondovalle);height (30-100 m above valley);PAY;PAY;PAY;PAY
